order_id,order_date,product_id,quantity,item_revenue_sar,item_cost_sar,discount_sar
SYN-20251102-2-02,2025-11-02,P010,1,279.0,83.0,0.0
SYN-20251102-2-03,2025-11-02,P011,1,199.0,61.0,0.0
SYN-20251102-2-04,2025-11-02,P012,1,359.0,137.0,35.9
SYN-20251102-2-05,2025-11-02,P001,1,299.0,94.0,0.0
SYN-20251102-2-06,2025-11-02,P002,1,89.0,24.0,0.0
SYN-20251102-2-07,2025-11-02,P003,1,179.0,49.0,0.0
SYN-20251103-0-00,2025-11-03,P007,1,189.0,55.0,0.0
SYN-20251103-0-01,2025-11-03,P008,1,329.0,121.0,0.0
SYN-20251103-0-02,2025-11-03,P009,1,159.0,43.0,0.0
SYN-20251103-0-03,2025-11-03,P010,2,558.0,166.0,0.0
SYN-20251103-0-04,2025-11-03,P011,1,199.0,61.0,0.0
SYN-20251103-0-05,2025-11-03,P012,1,359.0,137.0,0.0
SYN-20251103-0-06,2025-11-03,P001,1,299.0,94.0,0.0
SYN-20251103-0-07,2025-11-03,P002,1,89.0,24.0,0.0
SYN-20251103-0-08,2025-11-03,P003,1,179.0,49.0,0.0
SYN-20251103-0-09,2025-11-03,P004,1,249.0,71.0,0.0
SYN-20251103-0-10,2025-11-03,P005,1,219.0,67.0,0.0
SYN-20251103-0-11,2025-11-03,P006,1,139.0,35.0,0.0
SYN-20251103-1-00,2025-11-03,P010,1,279.0,83.0,0.0
SYN-20251103-1-01,2025-11-03,P011,1,199.0,61.0,0.0
SYN-20251103-1-02,2025-11-03,P012,1,359.0,137.0,0.0
SYN-20251103-1-03,2025-11-03,P001,1,299.0,94.0,0.0
SYN-20251103-1-04,2025-11-03,P002,1,89.0,24.0,0.0
SYN-20251103-2-00,2025-11-03,P001,1,299.0,94.0,0.0
SYN-20251103-2-01,2025-11-03,P002,1,89.0,24.0,0.0
SYN-20251103-2-02,2025-11-03,P003,1,179.0,49.0,0.0
SYN-20251103-2-03,2025-11-03,P004,1,249.0,71.0,0.0
SYN-20251103-2-04,2025-11-03,P005,1,219.0,67.0,0.0
SYN-20251104-0-00,2025-11-04,P012,1,359.0,137.0,0.0
SYN-20251104-0-01,2025-11-04,P001,1,299.0,94.0,0.0
SYN-20251104-0-02,2025-11-04,P002,1,89.0,24.0,0.0
SYN-20251104-0-03,2025-11-04,P003,1,179.0,49.0,17.9
SYN-20251104-1-00,2025-11-04,P003,2,358.0,98.0,0.0
SYN-20251104-1-01,2025-11-04,P004,1,249.0,71.0,0.0
SYN-20251104-1-02,2025-11-04,P005,2,438.0,134.0,43.8
SYN-20251104-1-03,2025-11-04,P006,1,139.0,35.0,0.0
SYN-20251104-1-04,2025-11-04,P007,1,189.0,55.0,0.0
SYN-20251104-1-05,2025-11-04,P008,1,329.0,121.0,0.0
SYN-20251104-2-00,2025-11-04,P006,1,139.0,35.0,0.0
SYN-20251104-2-01,2025-11-04,P007,1,189.0,55.0,0.0
SYN-20251104-2-02,2025-11-04,P008,1,329.0,121.0,0.0
SYN-20251104-2-03,2025-11-04,P009,1,159.0,43.0,0.0
SYN-20251105-0-00,2025-11-05,P005,1,219.0,67.0,0.0
SYN-20251105-0-01,2025-11-05,P006,1,139.0,35.0,13.9
SYN-20251105-0-02,2025-11-05,P007,1,189.0,55.0,0.0
SYN-20251105-0-03,2025-11-05,P008,1,329.0,121.0,0.0
SYN-20251105-0-04,2025-11-05,P009,1,159.0,43.0,0.0
SYN-20251105-0-05,2025-11-05,P010,1,279.0,83.0,27.9
SYN-20251105-1-00,2025-11-05,P008,1,329.0,121.0,0.0
SYN-20251105-1-01,2025-11-05,P009,1,159.0,43.0,15.9
SYN-20251105-1-02,2025-11-05,P010,1,279.0,83.0,0.0
SYN-20251105-1-03,2025-11-05,P011,1,199.0,61.0,0.0
SYN-20251105-2-00,2025-11-05,P011,2,398.0,122.0,0.0
SYN-20251105-2-01,2025-11-05,P012,1,359.0,137.0,35.9
SYN-20251105-2-02,2025-11-05,P001,1,299.0,94.0,0.0
SYN-20251105-2-03,2025-11-05,P002,1,89.0,24.0,0.0
SYN-20251105-2-04,2025-11-05,P003,1,179.0,49.0,0.0
SYN-20251105-2-05,2025-11-05,P004,1,249.0,71.0,0.0
SYN-20251105-2-06,2025-11-05,P005,1,219.0,67.0,21.9
SYN-20251106-0-00,2025-11-06,P010,1,279.0,83.0,0.0
SYN-20251106-0-01,2025-11-06,P011,1,199.0,61.0,0.0
SYN-20251106-0-02,2025-11-06,P012,1,359.0,137.0,0.0
SYN-20251106-0-03,2025-11-06,P001,1,299.0,94.0,29.9
SYN-20251106-0-04,2025-11-06,P002,1,89.0,24.0,0.0
SYN-20251106-0-05,2025-11-06,P003,1,179.0,49.0,0.0
SYN-20251106-0-06,2025-11-06,P004,1,249.0,71.0,24.9
SYN-20251106-0-07,2025-11-06,P005,2,438.0,134.0,43.8
SYN-20251106-0-08,2025-11-06,P006,2,278.0,70.0,0.0
SYN-20251106-0-09,2025-11-06,P007,1,189.0,55.0,0.0
SYN-20251106-0-10,2025-11-06,P008,2,658.0,242.0,0.0
SYN-20251106-0-11,2025-11-06,P009,1,159.0,43.0,0.0
SYN-20251106-1-00,2025-11-06,P001,1,299.0,94.0,29.9
SYN-20251106-1-01,2025-11-06,P002,1,89.0,24.0,0.0
SYN-20251106-1-02,2025-11-06,P003,1,179.0,49.0,17.9
SYN-20251106-1-03,2025-11-06,P004,1,249.0,71.0,0.0
SYN-20251106-1-04,2025-11-06,P005,1,219.0,67.0,0.0
SYN-20251106-1-05,2025-11-06,P006,1,139.0,35.0,0.0
SYN-20251106-1-06,2025-11-06,P007,1,189.0,55.0,0.0
SYN-20251106-2-00,2025-11-06,P004,1,249.0,71.0,0.0
SYN-20251106-2-01,2025-11-06,P005,1,219.0,67.0,0.0
SYN-20251106-2-02,2025-11-06,P006,1,139.0,35.0,0.0
SYN-20251106-2-03,2025-11-06,P007,1,189.0,55.0,0.0
SYN-20251106-2-04,2025-11-06,P008,1,329.0,121.0,0.0
SYN-20251106-2-05,2025-11-06,P009,1,159.0,43.0,15.9
SYN-20251106-2-06,2025-11-06,P010,1,279.0,83.0,0.0
SYN-20251106-2-07,2025-11-06,P011,1,199.0,61.0,0.0
SYN-20251106-2-08,2025-11-06,P012,1,359.0,137.0,0.0
SYN-20251106-2-09,2025-11-06,P001,2,598.0,188.0,0.0
SYN-20251106-2-10,2025-11-06,P002,1,89.0,24.0,0.0
SYN-20251106-2-11,2025-11-06,P003,1,179.0,49.0,0.0
SYN-20251106-2-12,2025-11-06,P004,1,249.0,71.0,0.0
SYN-20251107-0-00,2025-11-07,P003,1,179.0,49.0,17.9
SYN-20251107-0-01,2025-11-07,P004,1,249.0,71.0,0.0
SYN-20251107-0-02,2025-11-07,P005,2,438.0,134.0,43.8
SYN-20251107-0-03,2025-11-07,P006,1,139.0,35.0,13.9
SYN-20251107-1-00,2025-11-07,P006,1,139.0,35.0,0.0
SYN-20251107-1-01,2025-11-07,P007,1,189.0,55.0,0.0
SYN-20251107-1-02,2025-11-07,P008,1,329.0,121.0,32.9
SYN-20251107-1-03,2025-11-07,P009,1,159.0,43.0,0.0
SYN-20251107-1-04,2025-11-07,P010,1,279.0,83.0,0.0
SYN-20251107-1-05,2025-11-07,P011,1,199.0,61.0,19.9
SYN-20251107-1-06,2025-11-07,P012,1,359.0,137.0,0.0
SYN-20251107-2-00,2025-11-07,P009,1,159.0,43.0,15.9
SYN-20251107-2-01,2025-11-07,P010,1,279.0,83.0,0.0
SYN-20251107-2-02,2025-11-07,P011,1,199.0,61.0,19.9
SYN-20251107-2-03,2025-11-07,P012,1,359.0,137.0,35.9
SYN-20251107-2-04,2025-11-07,P001,1,299.0,94.0,0.0
SYN-20251107-2-05,2025-11-07,P002,1,89.0,24.0,0.0
SYN-20251107-2-06,2025-11-07,P003,1,179.0,49.0,0.0
SYN-20251107-2-07,2025-11-07,P004,1,249.0,71.0,0.0
SYN-20251107-2-08,2025-11-07,P005,1,219.0,67.0,0.0
SYN-20251107-2-09,2025-11-07,P006,1,139.0,35.0,0.0
SYN-20251107-2-10,2025-11-07,P007,1,189.0,55.0,0.0
SYN-20251107-2-11,2025-11-07,P008,1,329.0,121.0,0.0
SYN-20251107-2-12,2025-11-07,P009,1,159.0,43.0,0.0
SYN-20251108-0-00,2025-11-08,P008,1,329.0,121.0,0.0
SYN-20251108-0-01,2025-11-08,P009,1,159.0,43.0,0.0
SYN-20251108-0-02,2025-11-08,P010,1,279.0,83.0,0.0
SYN-20251108-1-00,2025-11-08,P011,2,398.0,122.0,39.8
SYN-20251108-1-01,2025-11-08,P012,1,359.0,137.0,0.0
SYN-20251108-1-02,2025-11-08,P001,1,299.0,94.0,0.0
SYN-20251108-1-03,2025-11-08,P002,1,89.0,24.0,0.0
SYN-20251108-1-04,2025-11-08,P003,2,358.0,98.0,0.0
SYN-20251108-1-05,2025-11-08,P004,1,249.0,71.0,0.0
SYN-20251108-1-06,2025-11-08,P005,1,219.0,67.0,0.0
SYN-20251108-1-07,2025-11-08,P006,1,139.0,35.0,0.0
SYN-20251108-1-08,2025-11-08,P007,1,189.0,55.0,18.9
SYN-20251108-1-09,2025-11-08,P008,1,329.0,121.0,0.0
SYN-20251108-1-10,2025-11-08,P009,1,159.0,43.0,0.0
SYN-20251108-1-11,2025-11-08,P010,1,279.0,83.0,0.0
SYN-20251108-1-12,2025-11-08,P011,1,199.0,61.0,0.0
SYN-20251108-2-00,2025-11-08,P002,1,89.0,24.0,8.9
SYN-20251108-2-01,2025-11-08,P003,1,179.0,49.0,0.0
SYN-20251108-2-02,2025-11-08,P004,1,249.0,71.0,0.0
SYN-20251108-2-03,2025-11-08,P005,1,219.0,67.0,0.0
SYN-20251108-2-04,2025-11-08,P006,1,139.0,35.0,13.9
SYN-20251108-2-05,2025-11-08,P007,1,189.0,55.0,18.9
SYN-20251108-2-06,2025-11-08,P008,1,329.0,121.0,0.0
SYN-20251108-2-07,2025-11-08,P009,1,159.0,43.0,0.0
SYN-20251108-2-08,2025-11-08,P010,1,279.0,83.0,0.0
SYN-20251108-2-09,2025-11-08,P011,1,199.0,61.0,0.0
SYN-20251109-0-00,2025-11-09,P001,1,299.0,94.0,29.9
SYN-20251109-0-01,2025-11-09,P002,1,89.0,24.0,8.9
SYN-20251109-0-02,2025-11-09,P003,1,179.0,49.0,0.0
SYN-20251109-0-03,2025-11-09,P004,1,249.0,71.0,24.9
SYN-20251109-0-04,2025-11-09,P005,1,219.0,67.0,21.9
SYN-20251109-0-05,2025-11-09,P006,1,139.0,35.0,13.9
SYN-20251109-0-06,2025-11-09,P007,1,189.0,55.0,18.9
SYN-20251109-1-00,2025-11-09,P004,1,249.0,71.0,24.9
SYN-20251109-1-01,2025-11-09,P005,1,219.0,67.0,0.0
SYN-20251109-1-02,2025-11-09,P006,1,139.0,35.0,13.9
SYN-20251109-1-03,2025-11-09,P007,1,189.0,55.0,0.0
SYN-20251109-1-04,2025-11-09,P008,1,329.0,121.0,0.0
SYN-20251109-1-05,2025-11-09,P009,1,159.0,43.0,0.0
SYN-20251109-1-06,2025-11-09,P010,2,558.0,166.0,55.8
SYN-20251109-1-07,2025-11-09,P011,1,199.0,61.0,0.0
SYN-20251109-1-08,2025-11-09,P012,1,359.0,137.0,0.0
SYN-20251109-1-09,2025-11-09,P001,1,299.0,94.0,0.0
SYN-20251109-2-00,2025-11-09,P007,1,189.0,55.0,0.0
SYN-20251109-2-01,2025-11-09,P008,1,329.0,121.0,32.9
SYN-20251109-2-02,2025-11-09,P009,1,159.0,43.0,15.9
SYN-20251109-2-03,2025-11-09,P010,1,279.0,83.0,0.0
SYN-20251109-2-04,2025-11-09,P011,1,199.0,61.0,0.0
SYN-20251109-2-05,2025-11-09,P012,1,359.0,137.0,0.0
SYN-20251109-2-06,2025-11-09,P001,1,299.0,94.0,29.9
SYN-20251109-2-07,2025-11-09,P002,1,89.0,24.0,0.0
SYN-20251109-2-08,2025-11-09,P003,1,179.0,49.0,17.9
SYN-20251109-2-09,2025-11-09,P004,1,249.0,71.0,24.9
SYN-20251109-2-10,2025-11-09,P005,1,219.0,67.0,0.0
SYN-20251110-0-00,2025-11-10,P006,1,139.0,35.0,0.0
SYN-20251110-0-01,2025-11-10,P007,1,189.0,55.0,18.9
SYN-20251110-0-02,2025-11-10,P008,1,329.0,121.0,0.0
SYN-20251110-0-03,2025-11-10,P009,1,159.0,43.0,15.9
SYN-20251110-1-00,2025-11-10,P009,1,159.0,43.0,0.0
SYN-20251110-1-01,2025-11-10,P010,1,279.0,83.0,0.0
SYN-20251110-1-02,2025-11-10,P011,2,398.0,122.0,0.0
SYN-20251110-1-03,2025-11-10,P012,1,359.0,137.0,0.0
SYN-20251110-1-04,2025-11-10,P001,1,299.0,94.0,0.0
SYN-20251110-1-05,2025-11-10,P002,1,89.0,24.0,0.0
SYN-20251110-1-06,2025-11-10,P003,1,179.0,49.0,0.0
SYN-20251110-1-07,2025-11-10,P004,1,249.0,71.0,0.0
SYN-20251110-1-08,2025-11-10,P005,1,219.0,67.0,21.9
SYN-20251110-1-09,2025-11-10,P006,1,139.0,35.0,13.9
SYN-20251110-1-10,2025-11-10,P007,1,189.0,55.0,0.0
SYN-20251110-2-00,2025-11-10,P012,1,359.0,137.0,0.0
SYN-20251110-2-01,2025-11-10,P001,2,598.0,188.0,0.0
SYN-20251110-2-02,2025-11-10,P002,1,89.0,24.0,0.0
SYN-20251110-2-03,2025-11-10,P003,1,179.0,49.0,0.0
SYN-20251110-2-04,2025-11-10,P004,1,249.0,71.0,0.0
SYN-20251110-2-05,2025-11-10,P005,1,219.0,67.0,21.9
SYN-20251110-2-06,2025-11-10,P006,1,139.0,35.0,0.0
SYN-20251111-0-00,2025-11-11,P011,1,199.0,61.0,19.9
SYN-20251111-0-01,2025-11-11,P012,1,359.0,137.0,35.9
SYN-20251111-0-02,2025-11-11,P001,1,299.0,94.0,0.0
SYN-20251111-0-03,2025-11-11,P002,1,89.0,24.0,0.0
SYN-20251111-0-04,2025-11-11,P003,1,179.0,49.0,0.0
SYN-20251111-0-05,2025-11-11,P004,1,249.0,71.0,24.9
SYN-20251111-1-00,2025-11-11,P002,1,89.0,24.0,0.0
SYN-20251111-1-01,2025-11-11,P003,1,179.0,49.0,17.9
SYN-20251111-1-02,2025-11-11,P004,1,249.0,71.0,0.0
SYN-20251111-1-03,2025-11-11,P005,1,219.0,67.0,21.9
SYN-20251111-1-04,2025-11-11,P006,1,139.0,35.0,0.0
SYN-20251111-1-05,2025-11-11,P007,1,189.0,55.0,0.0
SYN-20251111-1-06,2025-11-11,P008,1,329.0,121.0,0.0
SYN-20251111-1-07,2025-11-11,P009,1,159.0,43.0,0.0
SYN-20251111-1-08,2025-11-11,P010,1,279.0,83.0,0.0
SYN-20251111-1-09,2025-11-11,P011,1,199.0,61.0,0.0
SYN-20251111-1-10,2025-11-11,P012,1,359.0,137.0,35.9
SYN-20251111-2-00,2025-11-11,P005,2,438.0,134.0,0.0
SYN-20251111-2-01,2025-11-11,P006,2,278.0,70.0,0.0
SYN-20251111-2-02,2025-11-11,P007,1,189.0,55.0,0.0
SYN-20251111-2-03,2025-11-11,P008,1,329.0,121.0,0.0
SYN-20251111-2-04,2025-11-11,P009,1,159.0,43.0,0.0
SYN-20251111-2-05,2025-11-11,P010,1,279.0,83.0,0.0
SYN-20251111-2-06,2025-11-11,P011,1,199.0,61.0,0.0
SYN-20251111-2-07,2025-11-11,P012,2,718.0,274.0,0.0
SYN-20251111-2-08,2025-11-11,P001,1,299.0,94.0,29.9
SYN-20251112-0-00,2025-11-12,P004,1,249.0,71.0,0.0
SYN-20251112-0-01,2025-11-12,P005,1,219.0,67.0,0.0
SYN-20251112-0-02,2025-11-12,P006,1,139.0,35.0,13.9
SYN-20251112-0-03,2025-11-12,P007,1,189.0,55.0,0.0
SYN-20251112-0-04,2025-11-12,P008,1,329.0,121.0,0.0
SYN-20251112-1-00,2025-11-12,P007,1,189.0,55.0,0.0
SYN-20251112-1-01,2025-11-12,P008,1,329.0,121.0,0.0
SYN-20251112-1-02,2025-11-12,P009,1,159.0,43.0,15.9
SYN-20251112-1-03,2025-11-12,P010,1,279.0,83.0,27.9
SYN-20251112-1-04,2025-11-12,P011,1,199.0,61.0,19.9
SYN-20251112-1-05,2025-11-12,P012,1,359.0,137.0,0.0
SYN-20251112-1-06,2025-11-12,P001,1,299.0,94.0,0.0
SYN-20251112-1-07,2025-11-12,P002,1,89.0,24.0,0.0
SYN-20251112-1-08,2025-11-12,P003,1,179.0,49.0,0.0
SYN-20251112-1-09,2025-11-12,P004,1,249.0,71.0,0.0
SYN-20251112-2-00,2025-11-12,P010,1,279.0,83.0,0.0
SYN-20251112-2-01,2025-11-12,P011,1,199.0,61.0,0.0
SYN-20251112-2-02,2025-11-12,P012,1,359.0,137.0,0.0
SYN-20251112-2-03,2025-11-12,P001,1,299.0,94.0,0.0
SYN-20251112-2-04,2025-11-12,P002,1,89.0,24.0,8.9
SYN-20251112-2-05,2025-11-12,P003,1,179.0,49.0,0.0
SYN-20251112-2-06,2025-11-12,P004,1,249.0,71.0,24.9
SYN-20251112-2-07,2025-11-12,P005,1,219.0,67.0,0.0
SYN-20251112-2-08,2025-11-12,P006,1,139.0,35.0,0.0
SYN-20251112-2-09,2025-11-12,P007,1,189.0,55.0,0.0
SYN-20251112-2-10,2025-11-12,P008,1,329.0,121.0,0.0
SYN-20251112-2-11,2025-11-12,P009,1,159.0,43.0,0.0
SYN-20251112-2-12,2025-11-12,P010,2,558.0,166.0,0.0
SYN-20251112-2-13,2025-11-12,P011,1,199.0,61.0,0.0
SYN-20251112-2-14,2025-11-12,P012,1,359.0,137.0,0.0
SYN-20251113-0-00,2025-11-13,P009,1,159.0,43.0,15.9
SYN-20251113-0-01,2025-11-13,P010,1,279.0,83.0,27.9
SYN-20251113-0-02,2025-11-13,P011,1,199.0,61.0,19.9
SYN-20251113-0-03,2025-11-13,P012,1,359.0,137.0,0.0
SYN-20251113-0-04,2025-11-13,P001,1,299.0,94.0,29.9
SYN-20251113-0-05,2025-11-13,P002,1,89.0,24.0,0.0
SYN-20251113-1-00,2025-11-13,P012,1,359.0,137.0,0.0
SYN-20251113-1-01,2025-11-13,P001,1,299.0,94.0,0.0
SYN-20251113-1-02,2025-11-13,P002,1,89.0,24.0,0.0
SYN-20251113-1-03,2025-11-13,P003,1,179.0,49.0,0.0
SYN-20251113-1-04,2025-11-13,P004,1,249.0,71.0,0.0
SYN-20251113-1-05,2025-11-13,P005,1,219.0,67.0,21.9
SYN-20251113-1-06,2025-11-13,P006,1,139.0,35.0,0.0
SYN-20251113-1-07,2025-11-13,P007,2,378.0,110.0,37.8
SYN-20251113-2-00,2025-11-13,P003,1,179.0,49.0,0.0
SYN-20251113-2-01,2025-11-13,P004,1,249.0,71.0,0.0
SYN-20251113-2-02,2025-11-13,P005,1,219.0,67.0,0.0
SYN-20251113-2-03,2025-11-13,P006,1,139.0,35.0,0.0
SYN-20251113-2-04,2025-11-13,P007,1,189.0,55.0,18.9
SYN-20251113-2-05,2025-11-13,P008,1,329.0,121.0,0.0
SYN-20251113-2-06,2025-11-13,P009,1,159.0,43.0,0.0
SYN-20251113-2-07,2025-11-13,P010,1,279.0,83.0,0.0
SYN-20251113-2-08,2025-11-13,P011,2,398.0,122.0,0.0
SYN-20251113-2-09,2025-11-13,P012,1,359.0,137.0,0.0
SYN-20251114-0-00,2025-11-14,P002,1,89.0,24.0,0.0
SYN-20251114-0-01,2025-11-14,P003,1,179.0,49.0,17.9
SYN-20251114-0-02,2025-11-14,P004,1,249.0,71.0,24.9
SYN-20251114-0-03,2025-11-14,P005,1,219.0,67.0,21.9
SYN-20251114-0-04,2025-11-14,P006,1,139.0,35.0,0.0
SYN-20251114-0-05,2025-11-14,P007,1,189.0,55.0,0.0
SYN-20251114-0-06,2025-11-14,P008,1,329.0,121.0,0.0
SYN-20251114-1-00,2025-11-14,P005,1,219.0,67.0,0.0
SYN-20251114-1-01,2025-11-14,P006,1,139.0,35.0,0.0
SYN-20251114-1-02,2025-11-14,P007,1,189.0,55.0,18.9
SYN-20251114-1-03,2025-11-14,P008,1,329.0,121.0,32.9
SYN-20251114-1-04,2025-11-14,P009,1,159.0,43.0,15.9
SYN-20251114-1-05,2025-11-14,P010,1,279.0,83.0,27.9
SYN-20251114-1-06,2025-11-14,P011,1,199.0,61.0,0.0
SYN-20251114-1-07,2025-11-14,P012,1,359.0,137.0,0.0
SYN-20251114-1-08,2025-11-14,P001,1,299.0,94.0,0.0
SYN-20251114-1-09,2025-11-14,P002,1,89.0,24.0,0.0
SYN-20251114-1-10,2025-11-14,P003,1,179.0,49.0,0.0
SYN-20251114-1-11,2025-11-14,P004,1,249.0,71.0,0.0
SYN-20251114-2-00,2025-11-14,P008,1,329.0,121.0,32.9
SYN-20251114-2-01,2025-11-14,P009,1,159.0,43.0,0.0
SYN-20251114-2-02,2025-11-14,P010,1,279.0,83.0,0.0
SYN-20251114-2-03,2025-11-14,P011,1,199.0,61.0,0.0
SYN-20251114-2-04,2025-11-14,P012,1,359.0,137.0,0.0
SYN-20251114-2-05,2025-11-14,P001,1,299.0,94.0,29.9
SYN-20251114-2-06,2025-11-14,P002,1,89.0,24.0,8.9
SYN-20251114-2-07,2025-11-14,P003,1,179.0,49.0,0.0
SYN-20251115-0-00,2025-11-15,P007,1,189.0,55.0,18.9
SYN-20251115-0-01,2025-11-15,P008,1,329.0,121.0,0.0
SYN-20251115-0-02,2025-11-15,P009,1,159.0,43.0,0.0
SYN-20251115-0-03,2025-11-15,P010,1,279.0,83.0,0.0
SYN-20251115-0-04,2025-11-15,P011,1,199.0,61.0,0.0
SYN-20251115-0-05,2025-11-15,P012,1,359.0,137.0,0.0
SYN-20251115-0-06,2025-11-15,P001,1,299.0,94.0,0.0
SYN-20251115-0-07,2025-11-15,P002,1,89.0,24.0,0.0
SYN-20251115-0-08,2025-11-15,P003,1,179.0,49.0,0.0
SYN-20251115-1-00,2025-11-15,P010,1,279.0,83.0,27.9
SYN-20251115-1-01,2025-11-15,P011,2,398.0,122.0,0.0
SYN-20251115-1-02,2025-11-15,P012,1,359.0,137.0,0.0
SYN-20251115-1-03,2025-11-15,P001,1,299.0,94.0,0.0
SYN-20251115-2-00,2025-11-15,P001,1,299.0,94.0,0.0
SYN-20251115-2-01,2025-11-15,P002,1,89.0,24.0,0.0
SYN-20251115-2-02,2025-11-15,P003,1,179.0,49.0,0.0
SYN-20251115-2-03,2025-11-15,P004,1,249.0,71.0,24.9
SYN-20251115-2-04,2025-11-15,P005,1,219.0,67.0,0.0
SYN-20251115-2-05,2025-11-15,P006,1,139.0,35.0,13.9
SYN-20251115-2-06,2025-11-15,P007,1,189.0,55.0,18.9
SYN-20251116-0-00,2025-11-16,P012,1,359.0,137.0,35.9
SYN-20251116-0-01,2025-11-16,P001,1,299.0,94.0,0.0
SYN-20251116-0-02,2025-11-16,P002,1,89.0,24.0,0.0
SYN-20251116-0-03,2025-11-16,P003,1,179.0,49.0,0.0
SYN-20251116-0-04,2025-11-16,P004,1,249.0,71.0,0.0
SYN-20251116-1-00,2025-11-16,P003,1,179.0,49.0,0.0
SYN-20251116-1-01,2025-11-16,P004,1,249.0,71.0,0.0
SYN-20251116-1-02,2025-11-16,P005,1,219.0,67.0,0.0
SYN-20251116-1-03,2025-11-16,P006,1,139.0,35.0,13.9
SYN-20251116-1-04,2025-11-16,P007,1,189.0,55.0,18.9
SYN-20251116-2-00,2025-11-16,P006,1,139.0,35.0,0.0
SYN-20251116-2-01,2025-11-16,P007,1,189.0,55.0,0.0
SYN-20251116-2-02,2025-11-16,P008,1,329.0,121.0,0.0
SYN-20251116-2-03,2025-11-16,P009,1,159.0,43.0,0.0
SYN-20251116-2-04,2025-11-16,P010,1,279.0,83.0,27.9
SYN-20251116-2-05,2025-11-16,P011,1,199.0,61.0,0.0
SYN-20251116-2-06,2025-11-16,P012,1,359.0,137.0,35.9
SYN-20251117-0-00,2025-11-17,P005,1,219.0,67.0,0.0
SYN-20251117-0-01,2025-11-17,P006,1,139.0,35.0,0.0
SYN-20251117-0-02,2025-11-17,P007,1,189.0,55.0,0.0
SYN-20251117-0-03,2025-11-17,P008,1,329.0,121.0,0.0
SYN-20251117-0-04,2025-11-17,P009,1,159.0,43.0,0.0
SYN-20251117-0-05,2025-11-17,P010,1,279.0,83.0,0.0
SYN-20251117-0-06,2025-11-17,P011,1,199.0,61.0,0.0
SYN-20251117-1-00,2025-11-17,P008,1,329.0,121.0,0.0
SYN-20251117-1-01,2025-11-17,P009,1,159.0,43.0,0.0
SYN-20251117-1-02,2025-11-17,P010,1,279.0,83.0,0.0
SYN-20251117-1-03,2025-11-17,P011,1,199.0,61.0,0.0
SYN-20251117-1-04,2025-11-17,P012,1,359.0,137.0,0.0
SYN-20251117-1-05,2025-11-17,P001,1,299.0,94.0,0.0
SYN-20251117-1-06,2025-11-17,P002,1,89.0,24.0,8.9
SYN-20251117-1-07,2025-11-17,P003,1,179.0,49.0,0.0
SYN-20251117-1-08,2025-11-17,P004,1,249.0,71.0,0.0
SYN-20251117-1-09,2025-11-17,P005,1,219.0,67.0,21.9
SYN-20251117-1-10,2025-11-17,P006,1,139.0,35.0,0.0
SYN-20251117-1-11,2025-11-17,P007,1,189.0,55.0,18.9
SYN-20251117-1-12,2025-11-17,P008,1,329.0,121.0,32.9
SYN-20251117-1-13,2025-11-17,P009,1,159.0,43.0,15.9
SYN-20251117-2-00,2025-11-17,P011,1,199.0,61.0,0.0
SYN-20251117-2-01,2025-11-17,P012,1,359.0,137.0,0.0
SYN-20251117-2-02,2025-11-17,P001,1,299.0,94.0,29.9
SYN-20251117-2-03,2025-11-17,P002,1,89.0,24.0,8.9
SYN-20251117-2-04,2025-11-17,P003,1,179.0,49.0,17.9
SYN-20251117-2-05,2025-11-17,P004,1,249.0,71.0,24.9
SYN-20251118-0-00,2025-11-18,P010,2,558.0,166.0,0.0
SYN-20251118-0-01,2025-11-18,P011,1,199.0,61.0,0.0
SYN-20251118-0-02,2025-11-18,P012,1,359.0,137.0,0.0
SYN-20251118-0-03,2025-11-18,P001,2,598.0,188.0,59.8
SYN-20251118-0-04,2025-11-18,P002,1,89.0,24.0,0.0
SYN-20251118-0-05,2025-11-18,P003,1,179.0,49.0,17.9
SYN-20251118-0-06,2025-11-18,P004,1,249.0,71.0,24.9
SYN-20251118-0-07,2025-11-18,P005,1,219.0,67.0,0.0
SYN-20251118-0-08,2025-11-18,P006,1,139.0,35.0,0.0
SYN-20251118-0-09,2025-11-18,P007,1,189.0,55.0,0.0
SYN-20251118-0-10,2025-11-18,P008,1,329.0,121.0,0.0
SYN-20251118-0-11,2025-11-18,P009,1,159.0,43.0,0.0
SYN-20251118-1-00,2025-11-18,P001,1,299.0,94.0,0.0
SYN-20251118-1-01,2025-11-18,P002,1,89.0,24.0,8.9
SYN-20251118-1-02,2025-11-18,P003,2,358.0,98.0,0.0
SYN-20251118-1-03,2025-11-18,P004,1,249.0,71.0,0.0
SYN-20251118-1-04,2025-11-18,P005,1,219.0,67.0,0.0
SYN-20251118-1-05,2025-11-18,P006,1,139.0,35.0,0.0
SYN-20251118-1-06,2025-11-18,P007,1,189.0,55.0,0.0
SYN-20251118-2-00,2025-11-18,P004,1,249.0,71.0,0.0
SYN-20251118-2-01,2025-11-18,P005,1,219.0,67.0,21.9
SYN-20251118-2-02,2025-11-18,P006,1,139.0,35.0,13.9
SYN-20251118-2-03,2025-11-18,P007,1,189.0,55.0,18.9
SYN-20251118-2-04,2025-11-18,P008,1,329.0,121.0,0.0
SYN-20251118-2-05,2025-11-18,P009,2,318.0,86.0,31.8
