order_id,tracking_transaction_id,order_date,anonymous_customer_id,customer_first_purchase_date,customer_type,channel,source,medium,campaign,device,city,payment_method,coupon_group,order_status,gross_revenue_sar,discount_sar,refund_sar,net_revenue_sar
SYN-20251130-0-01,TX-251130-0-01,2025-11-30,CUST-01180,2024-05-20,returning,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mastercard,none,completed,199.0,0.0,0.0,199.0
SYN-20251130-0-02,TX-251130-0-02,2025-11-30,CUST-01197,2025-04-06,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20251130-0-03,TX-251130-0-03,2025-11-30,CUST-01214,2025-04-03,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mastercard,campaign,completed,299.0,29.9,0.0,269.1
SYN-20251130-0-04,TX-251130-0-04,2025-11-30,CUST-01231,2025-04-03,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mastercard,campaign,completed,89.0,8.9,0.0,80.1
SYN-20251130-0-05,TX-251130-0-05,2025-11-30,CUST-01248,2024-01-07,returning,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mastercard,none,completed,179.0,0.0,0.0,179.0
SYN-20251130-0-06,TX-251130-0-06,2025-11-30,CUST-01265,2025-04-03,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mastercard,none,completed,249.0,0.0,0.0,249.0
SYN-20251130-0-07,TX-251130-0-07,2025-11-30,CUST-01282,2025-04-03,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20251130-1-00,TX-251130-1-00,2025-11-30,CUST-01264,2024-05-23,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,apple_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20251130-1-01,TX-251130-1-01,2025-11-30,CUST-01281,2025-04-06,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,apple_pay,campaign,completed,89.0,8.9,0.0,80.1
SYN-20251130-1-02,TX-251130-1-02,2025-11-30,CUST-01298,2025-04-06,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20251130-1-03,TX-251130-1-03,2025-11-30,CUST-01315,2025-04-29,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20251130-1-04,TX-251130-1-04,2025-11-30,CUST-01332,2024-01-10,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20251130-1-05,TX-251130-1-05,2025-11-30,CUST-01349,2025-04-29,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20251130-1-06,TX-251130-1-06,2025-11-30,CUST-01366,2025-04-26,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,apple_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20251130-2-00,TX-251130-2-00,2025-11-30,CUST-01365,2025-04-09,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20251130-2-01,TX-251130-2-01,2025-11-30,CUST-01382,2025-04-09,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20251130-2-02,TX-251130-2-02,2025-11-30,CUST-01399,2025-04-09,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20251130-2-03,TX-251130-2-03,2025-11-30,CUST-01416,2024-01-13,returning,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20251130-2-04,TX-251130-2-04,2025-11-30,CUST-01433,2025-04-29,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20251130-2-05,TX-251130-2-05,2025-11-30,CUST-01450,2025-04-29,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,campaign,completed,159.0,15.9,0.0,143.1
SYN-20251130-2-06,TX-251130-2-06,2025-11-30,CUST-01467,2025-04-26,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20251130-2-07,TX-251130-2-07,2025-11-30,CUST-01484,2024-09-27,returning,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20251130-2-08,TX-251130-2-08,2025-11-30,CUST-01501,2025-04-26,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20251201-0-00,TX-251201-0-00,2025-12-01,CUST-01174,2025-04-07,new,Email,newsletter,email,Lifecycle,desktop,Dammam,stc_pay,campaign,completed,179.0,17.9,0.0,161.1
SYN-20251201-0-01,TX-251201-0-01,2025-12-01,CUST-01191,2025-04-07,new,Email,newsletter,email,Lifecycle,desktop,Dammam,stc_pay,campaign,completed,498.0,49.8,0.0,448.2
SYN-20251201-0-02,TX-251201-0-02,2025-12-01,CUST-01208,2024-09-21,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,stc_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20251201-0-03,TX-251201-0-03,2025-12-01,CUST-01225,2025-04-04,new,Email,newsletter,email,Lifecycle,desktop,Dammam,stc_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20251201-0-04,TX-251201-0-04,2025-12-01,CUST-01242,2025-04-04,new,Email,newsletter,email,Lifecycle,desktop,Dammam,stc_pay,none,refunded,189.0,0.0,189.0,0.0
SYN-20251201-0-05,TX-251201-0-05,2025-12-01,CUST-01259,2025-04-04,new,Email,newsletter,email,Lifecycle,desktop,Dammam,stc_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20251201-0-06,TX-251201-0-06,2025-12-01,CUST-01276,2024-05-08,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,stc_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20251201-1-00,TX-251201-1-00,2025-12-01,CUST-01275,2025-03-21,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,visa,none,completed,139.0,0.0,0.0,139.0
SYN-20251201-1-01,TX-251201-1-01,2025-12-01,CUST-01292,2024-09-24,returning,Organic Search,google,organic,Always-on SEO,tablet,Makkah,visa,campaign,completed,189.0,18.9,0.0,170.1
SYN-20251201-1-02,TX-251201-1-02,2025-12-01,CUST-01309,2025-04-07,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20251201-1-03,TX-251201-1-03,2025-12-01,CUST-01326,2025-04-07,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,visa,none,completed,159.0,0.0,0.0,159.0
SYN-20251201-1-04,TX-251201-1-04,2025-12-01,CUST-01343,2025-04-10,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,visa,none,completed,279.0,0.0,0.0,279.0
SYN-20251201-1-05,TX-251201-1-05,2025-12-01,CUST-01360,2024-05-11,returning,Organic Search,google,organic,Always-on SEO,tablet,Makkah,visa,none,completed,199.0,0.0,0.0,199.0
SYN-20251201-2-00,TX-251201-2-00,2025-12-01,CUST-01376,2024-09-27,returning,Direct,direct,none,Unassigned,mobile,Madinah,mada,campaign,completed,159.0,15.9,0.0,143.1
SYN-20251201-2-01,TX-251201-2-01,2025-12-01,CUST-01393,2025-04-10,new,Direct,direct,none,Unassigned,mobile,Madinah,mada,campaign,completed,279.0,27.9,0.0,251.1
SYN-20251201-2-02,TX-251201-2-02,2025-12-01,CUST-01410,2025-04-30,new,Direct,direct,none,Unassigned,mobile,Madinah,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20251201-2-03,TX-251201-2-03,2025-12-01,CUST-01427,2025-04-30,new,Direct,direct,none,Unassigned,mobile,Madinah,mada,none,completed,359.0,0.0,0.0,359.0
SYN-20251201-2-04,TX-251201-2-04,2025-12-01,CUST-01444,2024-05-14,returning,Direct,direct,none,Unassigned,mobile,Madinah,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20251201-2-05,TX-251201-2-05,2025-12-01,CUST-01461,2025-04-30,new,Direct,direct,none,Unassigned,mobile,Madinah,mada,none,completed,89.0,0.0,0.0,89.0
SYN-20251201-2-06,TX-251201-2-06,2025-12-01,CUST-01478,2025-04-27,new,Direct,direct,none,Unassigned,mobile,Madinah,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20251201-2-07,TX-251201-2-07,2025-12-01,CUST-01495,2025-04-27,new,Direct,direct,none,Unassigned,mobile,Madinah,mada,none,completed,249.0,0.0,0.0,249.0
SYN-20251201-2-08,TX-251201-2-08,2025-12-01,CUST-01512,2024-01-01,returning,Direct,direct,none,Unassigned,mobile,Madinah,mada,none,completed,219.0,0.0,0.0,219.0
SYN-20251202-0-00,TX-251202-0-00,2025-12-02,CUST-01185,2025-03-25,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20251202-0-01,TX-251202-0-01,2025-12-02,CUST-01202,2025-03-25,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20251202-0-02,TX-251202-0-02,2025-12-02,CUST-01219,2025-03-25,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,campaign,completed,279.0,27.9,0.0,251.1
SYN-20251202-0-03,TX-251202-0-03,2025-12-02,CUST-01236,2024-01-22,returning,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20251202-1-00,TX-251202-1-00,2025-12-02,CUST-01286,2025-04-08,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,campaign,completed,199.0,19.9,0.0,179.1
SYN-20251202-1-01,TX-251202-1-01,2025-12-02,CUST-01303,2025-04-08,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20251202-1-02,TX-251202-1-02,2025-12-02,CUST-01320,2024-01-25,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20251202-1-03,TX-251202-1-03,2025-12-02,CUST-01337,2025-04-08,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20251202-1-04,TX-251202-1-04,2025-12-02,CUST-01354,2025-04-08,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,179.0,0.0,0.0,179.0
SYN-20251202-1-05,TX-251202-1-05,2025-12-02,CUST-01371,2025-04-08,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,249.0,0.0,0.0,249.0
SYN-20251202-1-06,TX-251202-1-06,2025-12-02,CUST-01388,2024-09-12,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20251202-1-07,TX-251202-1-07,2025-12-02,CUST-01405,2025-04-08,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20251202-1-08,TX-251202-1-08,2025-12-02,CUST-01422,2025-04-08,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,campaign,completed,189.0,18.9,0.0,170.1
SYN-20251202-2-00,TX-251202-2-00,2025-12-02,CUST-01387,2025-04-11,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,campaign,completed,89.0,8.9,0.0,80.1
SYN-20251202-2-01,TX-251202-2-01,2025-12-02,CUST-01404,2024-01-01,returning,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20251202-2-02,TX-251202-2-02,2025-12-02,CUST-01421,2025-05-01,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20251202-2-03,TX-251202-2-03,2025-12-02,CUST-01438,2025-05-01,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20251202-2-04,TX-251202-2-04,2025-12-02,CUST-01455,2025-05-01,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20251202-2-05,TX-251202-2-05,2025-12-02,CUST-01472,2024-09-15,returning,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20251202-2-06,TX-251202-2-06,2025-12-02,CUST-01489,2025-04-28,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20251202-2-07,TX-251202-2-07,2025-12-02,CUST-01506,2025-04-28,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,campaign,completed,159.0,15.9,0.0,143.1
SYN-20251202-2-08,TX-251202-2-08,2025-12-02,CUST-01523,2025-04-28,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,campaign,completed,279.0,27.9,0.0,251.1
SYN-20251203-0-00,TX-251203-0-00,2025-12-03,CUST-01196,2024-09-09,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20251203-0-01,TX-251203-0-01,2025-12-03,CUST-01213,2025-04-09,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20251203-0-02,TX-251203-0-02,2025-12-03,CUST-01230,2025-04-09,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,campaign,completed,179.0,17.9,0.0,161.1
SYN-20251203-0-03,TX-251203-0-03,2025-12-03,CUST-01247,2025-04-06,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20251203-0-04,TX-251203-0-04,2025-12-03,CUST-01264,2024-05-23,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20251203-0-05,TX-251203-0-05,2025-12-03,CUST-01281,2025-04-06,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20251203-0-06,TX-251203-0-06,2025-12-03,CUST-01298,2025-04-06,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20251203-0-07,TX-251203-0-07,2025-12-03,CUST-01315,2025-04-29,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20251203-0-08,TX-251203-0-08,2025-12-03,CUST-01332,2024-01-10,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20251203-1-00,TX-251203-1-00,2025-12-03,CUST-01297,2025-04-09,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20251203-1-01,TX-251203-1-01,2025-12-03,CUST-01314,2025-04-09,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,438.0,0.0,0.0,438.0
SYN-20251203-1-02,TX-251203-1-02,2025-12-03,CUST-01331,2025-04-09,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,campaign,completed,139.0,13.9,0.0,125.1
SYN-20251203-1-03,TX-251203-1-03,2025-12-03,CUST-01348,2024-05-26,returning,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20251203-1-04,TX-251203-1-04,2025-12-03,CUST-01365,2025-04-09,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20251203-1-05,TX-251203-1-05,2025-12-03,CUST-01382,2025-04-09,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,campaign,completed,159.0,15.9,0.0,143.1
SYN-20251203-1-06,TX-251203-1-06,2025-12-03,CUST-01399,2025-04-09,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20251203-1-07,TX-251203-1-07,2025-12-03,CUST-01416,2024-01-13,returning,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20251203-1-08,TX-251203-1-08,2025-12-03,CUST-01433,2025-04-29,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,718.0,0.0,0.0,718.0
SYN-20251203-1-09,TX-251203-1-09,2025-12-03,CUST-01450,2025-04-29,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20251203-1-10,TX-251203-1-10,2025-12-03,CUST-01467,2025-04-26,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,178.0,0.0,0.0,178.0
SYN-20251203-1-11,TX-251203-1-11,2025-12-03,CUST-01484,2024-09-27,returning,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20251203-1-12,TX-251203-1-12,2025-12-03,CUST-01501,2025-04-26,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20251203-1-13,TX-251203-1-13,2025-12-03,CUST-01518,2025-04-26,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,campaign,completed,219.0,21.9,0.0,197.1
SYN-20251203-2-00,TX-251203-2-00,2025-12-03,CUST-01398,2025-05-05,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,189.0,0.0,0.0,189.0
SYN-20251203-2-01,TX-251203-2-01,2025-12-03,CUST-01415,2025-05-05,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20251203-2-02,TX-251203-2-02,2025-12-03,CUST-01432,2024-05-02,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,159.0,0.0,0.0,159.0
SYN-20251203-2-03,TX-251203-2-03,2025-12-03,CUST-01449,2025-05-02,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,279.0,0.0,0.0,279.0
SYN-20251203-2-04,TX-251203-2-04,2025-12-03,CUST-01466,2025-05-02,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,199.0,0.0,0.0,199.0
SYN-20251203-2-05,TX-251203-2-05,2025-12-03,CUST-01483,2025-05-02,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,refunded,359.0,0.0,359.0,0.0
SYN-20251204-0-00,TX-251204-0-00,2025-12-04,CUST-01207,2025-03-21,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,139.0,0.0,0.0,139.0
SYN-20251204-0-01,TX-251204-0-01,2025-12-04,CUST-01224,2024-01-10,returning,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,189.0,0.0,0.0,189.0
SYN-20251204-0-02,TX-251204-0-02,2025-12-04,CUST-01241,2025-03-21,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20251204-0-03,TX-251204-0-03,2025-12-04,CUST-01258,2025-03-21,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,159.0,0.0,0.0,159.0
SYN-20251204-0-04,TX-251204-0-04,2025-12-04,CUST-01275,2025-03-21,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,completed,279.0,27.9,0.0,251.1
SYN-20251204-0-05,TX-251204-0-05,2025-12-04,CUST-01292,2024-09-24,returning,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,199.0,0.0,0.0,199.0
SYN-20251204-0-06,TX-251204-0-06,2025-12-04,CUST-01309,2025-04-07,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,359.0,0.0,0.0,359.0
SYN-20251204-0-07,TX-251204-0-07,2025-12-04,CUST-01326,2025-04-07,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20251204-0-08,TX-251204-0-08,2025-12-04,CUST-01343,2025-04-10,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,completed,89.0,8.9,0.0,80.1
SYN-20251204-0-09,TX-251204-0-09,2025-12-04,CUST-01360,2024-05-11,returning,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,358.0,0.0,0.0,358.0
SYN-20251204-0-10,TX-251204-0-10,2025-12-04,CUST-01377,2025-04-27,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,refunded,249.0,24.9,224.1,0.0
SYN-20251204-0-11,TX-251204-0-11,2025-12-04,CUST-01394,2025-04-27,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,219.0,0.0,0.0,219.0
SYN-20251204-1-00,TX-251204-1-00,2025-12-04,CUST-01308,2024-01-13,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20251204-1-01,TX-251204-1-01,2025-12-04,CUST-01325,2025-04-10,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20251204-1-02,TX-251204-1-02,2025-12-04,CUST-01342,2025-04-10,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,398.0,0.0,0.0,398.0
SYN-20251204-1-03,TX-251204-1-03,2025-12-04,CUST-01359,2025-04-10,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,359.0,0.0,0.0,359.0
SYN-20251204-1-04,TX-251204-1-04,2025-12-04,CUST-01376,2024-09-27,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20251204-2-00,TX-251204-2-00,2025-12-04,CUST-01409,2025-04-13,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20251204-2-01,TX-251204-2-01,2025-12-04,CUST-01426,2025-04-13,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20251204-2-02,TX-251204-2-02,2025-12-04,CUST-01443,2025-04-13,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20251204-2-03,TX-251204-2-03,2025-12-04,CUST-01460,2024-09-03,returning,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,179.0,0.0,0.0,179.0
SYN-20251204-2-04,TX-251204-2-04,2025-12-04,CUST-01477,2025-05-03,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,campaign,refunded,249.0,24.9,224.1,0.0
SYN-20251204-2-05,TX-251204-2-05,2025-12-04,CUST-01494,2025-05-03,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20251204-2-06,TX-251204-2-06,2025-12-04,CUST-01511,2025-04-30,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20251204-2-07,TX-251204-2-07,2025-12-04,CUST-01528,2024-05-17,returning,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,378.0,0.0,0.0,378.0
SYN-20251204-2-08,TX-251204-2-08,2025-12-04,CUST-01545,2025-04-30,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,329.0,0.0,0.0,329.0
SYN-20251204-2-09,TX-251204-2-09,2025-12-04,CUST-01562,2025-04-30,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,159.0,0.0,0.0,159.0
SYN-20251204-2-10,TX-251204-2-10,2025-12-04,CUST-01579,2025-05-23,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,279.0,0.0,0.0,279.0
SYN-20251205-0-00,TX-251205-0-00,2025-12-05,CUST-01218,2025-03-22,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,199.0,0.0,0.0,199.0
SYN-20251205-0-01,TX-251205-0-01,2025-12-05,CUST-01235,2025-04-11,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20251205-0-02,TX-251205-0-02,2025-12-05,CUST-01252,2024-05-11,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20251205-0-03,TX-251205-0-03,2025-12-05,CUST-01269,2025-04-08,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20251205-0-04,TX-251205-0-04,2025-12-05,CUST-01286,2025-04-08,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,179.0,0.0,0.0,179.0
SYN-20251205-0-05,TX-251205-0-05,2025-12-05,CUST-01303,2025-04-08,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,campaign,completed,249.0,24.9,0.0,224.1
SYN-20251205-0-06,TX-251205-0-06,2025-12-05,CUST-01320,2024-01-25,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20251205-0-07,TX-251205-0-07,2025-12-05,CUST-01337,2025-04-08,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20251205-0-08,TX-251205-0-08,2025-12-05,CUST-01354,2025-04-08,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20251205-1-00,TX-251205-1-00,2025-12-05,CUST-01319,2025-04-11,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20251205-1-01,TX-251205-1-01,2025-12-05,CUST-01336,2024-05-14,returning,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20251205-1-02,TX-251205-1-02,2025-12-05,CUST-01353,2025-04-11,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20251205-1-03,TX-251205-1-03,2025-12-05,CUST-01370,2025-04-11,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,438.0,0.0,0.0,438.0
SYN-20251205-1-04,TX-251205-1-04,2025-12-05,CUST-01387,2025-04-11,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20251205-1-05,TX-251205-1-05,2025-12-05,CUST-01404,2024-01-01,returning,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,189.0,0.0,0.0,189.0
