order_id,tracking_transaction_id,order_date,anonymous_customer_id,customer_type,channel,source,medium,campaign,device,city,payment_method,coupon_group,order_status,gross_revenue_sar,discount_sar,refund_sar,net_revenue_sar
SYN-20251201-2-08,TX-251201-2-08,2025-12-01,CUST-01512,returning,Direct,direct,none,Unassigned,mobile,Madinah,mada,none,completed,219.0,0.0,0.0,219.0
SYN-20251202-0-00,TX-251202-0-00,2025-12-02,CUST-01185,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20251202-0-01,TX-251202-0-01,2025-12-02,CUST-01202,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20251202-0-02,TX-251202-0-02,2025-12-02,CUST-01219,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,campaign,completed,279.0,27.9,0.0,251.1
SYN-20251202-0-03,TX-251202-0-03,2025-12-02,CUST-01236,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20251202-1-00,TX-251202-1-00,2025-12-02,CUST-01286,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,campaign,completed,199.0,19.9,0.0,179.1
SYN-20251202-1-01,TX-251202-1-01,2025-12-02,CUST-01303,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20251202-1-02,TX-251202-1-02,2025-12-02,CUST-01320,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20251202-1-03,TX-251202-1-03,2025-12-02,CUST-01337,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20251202-1-04,TX-251202-1-04,2025-12-02,CUST-01354,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,179.0,0.0,0.0,179.0
SYN-20251202-1-05,TX-251202-1-05,2025-12-02,CUST-01371,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,249.0,0.0,0.0,249.0
SYN-20251202-1-06,TX-251202-1-06,2025-12-02,CUST-01388,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20251202-1-07,TX-251202-1-07,2025-12-02,CUST-01405,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20251202-1-08,TX-251202-1-08,2025-12-02,CUST-01422,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,campaign,completed,189.0,18.9,0.0,170.1
SYN-20251202-2-00,TX-251202-2-00,2025-12-02,CUST-01387,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,campaign,completed,89.0,8.9,0.0,80.1
SYN-20251202-2-01,TX-251202-2-01,2025-12-02,CUST-01404,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20251202-2-02,TX-251202-2-02,2025-12-02,CUST-01421,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20251202-2-03,TX-251202-2-03,2025-12-02,CUST-01438,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20251202-2-04,TX-251202-2-04,2025-12-02,CUST-01455,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20251202-2-05,TX-251202-2-05,2025-12-02,CUST-01472,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20251202-2-06,TX-251202-2-06,2025-12-02,CUST-01489,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20251202-2-07,TX-251202-2-07,2025-12-02,CUST-01506,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,campaign,completed,159.0,15.9,0.0,143.1
SYN-20251202-2-08,TX-251202-2-08,2025-12-02,CUST-01523,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,campaign,completed,279.0,27.9,0.0,251.1
SYN-20251203-0-00,TX-251203-0-00,2025-12-03,CUST-01196,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20251203-0-01,TX-251203-0-01,2025-12-03,CUST-01213,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20251203-0-02,TX-251203-0-02,2025-12-03,CUST-01230,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,campaign,completed,179.0,17.9,0.0,161.1
SYN-20251203-0-03,TX-251203-0-03,2025-12-03,CUST-01247,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20251203-0-04,TX-251203-0-04,2025-12-03,CUST-01264,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20251203-0-05,TX-251203-0-05,2025-12-03,CUST-01281,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20251203-0-06,TX-251203-0-06,2025-12-03,CUST-01298,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20251203-0-07,TX-251203-0-07,2025-12-03,CUST-01315,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20251203-0-08,TX-251203-0-08,2025-12-03,CUST-01332,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20251203-1-00,TX-251203-1-00,2025-12-03,CUST-01297,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20251203-1-01,TX-251203-1-01,2025-12-03,CUST-01314,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,438.0,0.0,0.0,438.0
SYN-20251203-1-02,TX-251203-1-02,2025-12-03,CUST-01331,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,campaign,completed,139.0,13.9,0.0,125.1
SYN-20251203-1-03,TX-251203-1-03,2025-12-03,CUST-01348,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20251203-1-04,TX-251203-1-04,2025-12-03,CUST-01365,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20251203-1-05,TX-251203-1-05,2025-12-03,CUST-01382,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,campaign,completed,159.0,15.9,0.0,143.1
SYN-20251203-1-06,TX-251203-1-06,2025-12-03,CUST-01399,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20251203-1-07,TX-251203-1-07,2025-12-03,CUST-01416,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20251203-1-08,TX-251203-1-08,2025-12-03,CUST-01433,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,718.0,0.0,0.0,718.0
SYN-20251203-1-09,TX-251203-1-09,2025-12-03,CUST-01450,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20251203-1-10,TX-251203-1-10,2025-12-03,CUST-01467,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,178.0,0.0,0.0,178.0
SYN-20251203-1-11,TX-251203-1-11,2025-12-03,CUST-01484,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20251203-1-12,TX-251203-1-12,2025-12-03,CUST-01501,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20251203-1-13,TX-251203-1-13,2025-12-03,CUST-01518,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,campaign,completed,219.0,21.9,0.0,197.1
SYN-20251203-2-00,TX-251203-2-00,2025-12-03,CUST-01398,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,189.0,0.0,0.0,189.0
SYN-20251203-2-01,TX-251203-2-01,2025-12-03,CUST-01415,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20251203-2-02,TX-251203-2-02,2025-12-03,CUST-01432,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,159.0,0.0,0.0,159.0
SYN-20251203-2-03,TX-251203-2-03,2025-12-03,CUST-01449,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,279.0,0.0,0.0,279.0
SYN-20251203-2-04,TX-251203-2-04,2025-12-03,CUST-01466,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,199.0,0.0,0.0,199.0
SYN-20251203-2-05,TX-251203-2-05,2025-12-03,CUST-01483,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,refunded,359.0,0.0,359.0,0.0
SYN-20251204-0-00,TX-251204-0-00,2025-12-04,CUST-01207,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,139.0,0.0,0.0,139.0
SYN-20251204-0-01,TX-251204-0-01,2025-12-04,CUST-01224,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,189.0,0.0,0.0,189.0
SYN-20251204-0-02,TX-251204-0-02,2025-12-04,CUST-01241,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20251204-0-03,TX-251204-0-03,2025-12-04,CUST-01258,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,159.0,0.0,0.0,159.0
SYN-20251204-0-04,TX-251204-0-04,2025-12-04,CUST-01275,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,completed,279.0,27.9,0.0,251.1
SYN-20251204-0-05,TX-251204-0-05,2025-12-04,CUST-01292,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,199.0,0.0,0.0,199.0
SYN-20251204-0-06,TX-251204-0-06,2025-12-04,CUST-01309,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,359.0,0.0,0.0,359.0
SYN-20251204-0-07,TX-251204-0-07,2025-12-04,CUST-01326,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20251204-0-08,TX-251204-0-08,2025-12-04,CUST-01343,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,completed,89.0,8.9,0.0,80.1
SYN-20251204-0-09,TX-251204-0-09,2025-12-04,CUST-01360,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,358.0,0.0,0.0,358.0
SYN-20251204-0-10,TX-251204-0-10,2025-12-04,CUST-01377,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,refunded,249.0,24.9,224.1,0.0
SYN-20251204-0-11,TX-251204-0-11,2025-12-04,CUST-01394,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,219.0,0.0,0.0,219.0
SYN-20251204-1-00,TX-251204-1-00,2025-12-04,CUST-01308,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20251204-1-01,TX-251204-1-01,2025-12-04,CUST-01325,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20251204-1-02,TX-251204-1-02,2025-12-04,CUST-01342,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,398.0,0.0,0.0,398.0
SYN-20251204-1-03,TX-251204-1-03,2025-12-04,CUST-01359,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,359.0,0.0,0.0,359.0
SYN-20251204-1-04,TX-251204-1-04,2025-12-04,CUST-01376,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20251204-2-00,TX-251204-2-00,2025-12-04,CUST-01409,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20251204-2-01,TX-251204-2-01,2025-12-04,CUST-01426,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20251204-2-02,TX-251204-2-02,2025-12-04,CUST-01443,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20251204-2-03,TX-251204-2-03,2025-12-04,CUST-01460,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,179.0,0.0,0.0,179.0
SYN-20251204-2-04,TX-251204-2-04,2025-12-04,CUST-01477,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,campaign,refunded,249.0,24.9,224.1,0.0
SYN-20251204-2-05,TX-251204-2-05,2025-12-04,CUST-01494,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20251204-2-06,TX-251204-2-06,2025-12-04,CUST-01511,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20251204-2-07,TX-251204-2-07,2025-12-04,CUST-01528,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,378.0,0.0,0.0,378.0
SYN-20251204-2-08,TX-251204-2-08,2025-12-04,CUST-01545,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,329.0,0.0,0.0,329.0
SYN-20251204-2-09,TX-251204-2-09,2025-12-04,CUST-01562,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,159.0,0.0,0.0,159.0
SYN-20251204-2-10,TX-251204-2-10,2025-12-04,CUST-01579,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,279.0,0.0,0.0,279.0
SYN-20251205-0-00,TX-251205-0-00,2025-12-05,CUST-01218,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,199.0,0.0,0.0,199.0
SYN-20251205-0-01,TX-251205-0-01,2025-12-05,CUST-01235,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20251205-0-02,TX-251205-0-02,2025-12-05,CUST-01252,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20251205-0-03,TX-251205-0-03,2025-12-05,CUST-01269,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20251205-0-04,TX-251205-0-04,2025-12-05,CUST-01286,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,179.0,0.0,0.0,179.0
SYN-20251205-0-05,TX-251205-0-05,2025-12-05,CUST-01303,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,campaign,completed,249.0,24.9,0.0,224.1
SYN-20251205-0-06,TX-251205-0-06,2025-12-05,CUST-01320,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20251205-0-07,TX-251205-0-07,2025-12-05,CUST-01337,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20251205-0-08,TX-251205-0-08,2025-12-05,CUST-01354,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20251205-1-00,TX-251205-1-00,2025-12-05,CUST-01319,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20251205-1-01,TX-251205-1-01,2025-12-05,CUST-01336,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20251205-1-02,TX-251205-1-02,2025-12-05,CUST-01353,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20251205-1-03,TX-251205-1-03,2025-12-05,CUST-01370,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,438.0,0.0,0.0,438.0
SYN-20251205-1-04,TX-251205-1-04,2025-12-05,CUST-01387,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20251205-1-05,TX-251205-1-05,2025-12-05,CUST-01404,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20251205-2-00,TX-251205-2-00,2025-12-05,CUST-01420,returning,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20251205-2-01,TX-251205-2-01,2025-12-05,CUST-01437,returning,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,campaign,completed,139.0,13.9,0.0,125.1
SYN-20251205-2-02,TX-251205-2-02,2025-12-05,CUST-01454,returning,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20251205-2-03,TX-251205-2-03,2025-12-05,CUST-01471,returning,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20251205-2-04,TX-251205-2-04,2025-12-05,CUST-01488,returning,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20251205-2-05,TX-251205-2-05,2025-12-05,CUST-01505,returning,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20251205-2-06,TX-251205-2-06,2025-12-05,CUST-01522,returning,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,398.0,0.0,0.0,398.0
SYN-20251206-0-00,TX-251206-0-00,2025-12-06,CUST-01229,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,campaign,completed,498.0,49.8,0.0,448.2
SYN-20251206-0-01,TX-251206-0-01,2025-12-06,CUST-01246,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20251206-0-02,TX-251206-0-02,2025-12-06,CUST-01263,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20251206-0-03,TX-251206-0-03,2025-12-06,CUST-01280,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,378.0,0.0,0.0,378.0
SYN-20251206-0-04,TX-251206-0-04,2025-12-06,CUST-01297,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,658.0,0.0,0.0,658.0
SYN-20251206-0-05,TX-251206-0-05,2025-12-06,CUST-01314,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20251206-0-06,TX-251206-0-06,2025-12-06,CUST-01331,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20251206-0-07,TX-251206-0-07,2025-12-06,CUST-01348,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20251206-0-08,TX-251206-0-08,2025-12-06,CUST-01365,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20251206-1-00,TX-251206-1-00,2025-12-06,CUST-01330,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,189.0,0.0,0.0,189.0
SYN-20251206-1-01,TX-251206-1-01,2025-12-06,CUST-01347,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20251206-1-02,TX-251206-1-02,2025-12-06,CUST-01364,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,159.0,0.0,0.0,159.0
SYN-20251206-1-03,TX-251206-1-03,2025-12-06,CUST-01381,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,279.0,0.0,0.0,279.0
SYN-20251206-1-04,TX-251206-1-04,2025-12-06,CUST-01398,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,campaign,completed,199.0,19.9,0.0,179.1
SYN-20251206-1-05,TX-251206-1-05,2025-12-06,CUST-01415,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,359.0,0.0,0.0,359.0
SYN-20251206-1-06,TX-251206-1-06,2025-12-06,CUST-01432,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20251206-1-07,TX-251206-1-07,2025-12-06,CUST-01449,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,campaign,completed,89.0,8.9,0.0,80.1
SYN-20251206-2-00,TX-251206-2-00,2025-12-06,CUST-01431,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20251206-2-01,TX-251206-2-01,2025-12-06,CUST-01448,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20251206-2-02,TX-251206-2-02,2025-12-06,CUST-01465,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,359.0,0.0,0.0,359.0
SYN-20251206-2-03,TX-251206-2-03,2025-12-06,CUST-01482,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20251206-2-04,TX-251206-2-04,2025-12-06,CUST-01499,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,campaign,completed,89.0,8.9,0.0,80.1
SYN-20251206-2-05,TX-251206-2-05,2025-12-06,CUST-01516,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20251207-0-00,TX-251207-0-00,2025-12-07,CUST-01240,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20251207-0-01,TX-251207-0-01,2025-12-07,CUST-01257,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20251207-0-02,TX-251207-0-02,2025-12-07,CUST-01274,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,refunded,199.0,0.0,199.0,0.0
SYN-20251207-0-03,TX-251207-0-03,2025-12-07,CUST-01291,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,718.0,0.0,0.0,718.0
SYN-20251207-0-04,TX-251207-0-04,2025-12-07,CUST-01308,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20251207-0-05,TX-251207-0-05,2025-12-07,CUST-01325,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,89.0,0.0,0.0,89.0
SYN-20251207-0-06,TX-251207-0-06,2025-12-07,CUST-01342,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,campaign,completed,179.0,17.9,0.0,161.1
SYN-20251207-0-07,TX-251207-0-07,2025-12-07,CUST-01359,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,249.0,0.0,0.0,249.0
SYN-20251207-0-08,TX-251207-0-08,2025-12-07,CUST-01376,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,219.0,0.0,0.0,219.0
SYN-20251207-0-09,TX-251207-0-09,2025-12-07,CUST-01393,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,139.0,0.0,0.0,139.0
SYN-20251207-0-10,TX-251207-0-10,2025-12-07,CUST-01410,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,378.0,0.0,0.0,378.0
SYN-20251207-1-00,TX-251207-1-00,2025-12-07,CUST-01341,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20251207-1-01,TX-251207-1-01,2025-12-07,CUST-01358,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,campaign,completed,299.0,29.9,0.0,269.1
SYN-20251207-1-02,TX-251207-1-02,2025-12-07,CUST-01375,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,campaign,completed,89.0,8.9,0.0,80.1
SYN-20251207-1-03,TX-251207-1-03,2025-12-07,CUST-01392,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,179.0,0.0,0.0,179.0
SYN-20251207-1-04,TX-251207-1-04,2025-12-07,CUST-01409,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,249.0,0.0,0.0,249.0
SYN-20251207-1-05,TX-251207-1-05,2025-12-07,CUST-01426,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,campaign,completed,219.0,21.9,0.0,197.1
SYN-20251207-1-06,TX-251207-1-06,2025-12-07,CUST-01443,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,campaign,completed,278.0,27.8,0.0,250.2
SYN-20251207-1-07,TX-251207-1-07,2025-12-07,CUST-01460,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,campaign,completed,189.0,18.9,0.0,170.1
SYN-20251207-1-08,TX-251207-1-08,2025-12-07,CUST-01477,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,campaign,completed,329.0,32.9,0.0,296.1
SYN-20251207-1-09,TX-251207-1-09,2025-12-07,CUST-01494,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,159.0,0.0,0.0,159.0
SYN-20251207-2-00,TX-251207-2-00,2025-12-07,CUST-01442,new,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20251207-2-01,TX-251207-2-01,2025-12-07,CUST-01459,new,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,campaign,completed,249.0,24.9,0.0,224.1
SYN-20251207-2-02,TX-251207-2-02,2025-12-07,CUST-01476,new,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20251207-2-03,TX-251207-2-03,2025-12-07,CUST-01493,new,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,none,completed,278.0,0.0,0.0,278.0
